timestamp,action_type,hand_speed,leg_speed,movement_intensity,l_elbow_angle,r_elbow_angle,l_hand_speed,r_hand_speed
54.2289,punch_right,1.365,0.2984,0.8317,30.02,162.67,0.3108,1.365
54.2623,guard_position,2.6076,0.4774,1.5425,30.49,75.64,0.5764,2.6076
54.2957,kick_low,0.9859,1.8824,1.4342,13.6,51.22,0.7455,0.9859
54.3291,guard_position,1.1784,0.2733,0.7259,17.12,45.68,0.3991,1.1784
54.3624,forward_movement,1.0367,0.5068,0.7717,29.32,3.43,1.0367,0.8289
54.3958,backward_movement,0.9146,0.5364,0.7255,9.94,1.09,0.6828,0.9146
54.4292,forward_movement,0.3856,0.2655,0.3255,2.74,21.54,0.3856,0.2971
54.4625,backward_movement,0.9803,0.8856,0.933,11.4,34.72,0.514,0.9803
54.4959,backward_movement,0.4858,0.6104,0.5481,12.2,50.4,0.057,0.4858
54.5293,backward_movement,0.777,0.4589,0.618,24.04,25.35,0.777,0.3198
54.5627,kick_low,1.2736,2.5988,1.9362,46.89,28.03,1.2736,0.0092
54.596,kick_low,0.824,2.8664,1.8452,50.72,51.68,0.824,0.5882
54.6294,kick_low,0.593,1.1874,0.8902,40.35,41.44,0.593,0.2447
54.6628,kick_low,0.2601,1.637,0.9485,35.95,22.63,0.212,0.2601
54.6961,forward_movement,0.2948,0.6966,0.4957,32.06,19.66,0.2948,0.1437
54.7295,kick_low,0.2824,1.4296,0.856,42.0,35.51,0.1406,0.2824
54.7629,guard_position,1.3397,0.2686,0.8041,37.29,25.91,1.3397,0.3987
54.7963,kick_low,2.2239,1.1342,1.6791,21.44,64.23,2.2239,0.3383
54.8296,guard_position,1.7063,0.7824,1.2443,1.25,59.67,1.7063,0.1698
54.863,kick_low,0.6238,2.832,1.7279,9.49,31.46,0.6238,0.6153
54.8964,forward_movement,1.0367,0.4409,0.7388,0.27,2.85,0.8903,1.0367
54.9297,kick_low,1.4341,3.4321,2.4331,37.5,4.22,1.4341,1.1165
54.9631,kick_low,1.895,1.2042,1.5496,0.75,32.02,1.895,1.0855
54.9965,guard_position,1.6185,0.8339,1.2262,6.69,53.33,0.6008,1.6185
55.0299,kick_low,2.7146,3.2207,2.9677,22.1,157.08,1.0801,2.7146
55.0632,forward_movement,1.0586,0.3575,0.7081,5.31,170.62,0.7711,1.0586
55.0966,forward_movement,0.7848,0.7744,0.7796,0.15,165.64,0.7848,0.1846
55.13,backward_movement,0.7613,0.4688,0.615,9.3,157.16,0.7613,0.2331
55.1633,forward_movement,0.8374,0.1833,0.5103,34.71,129.85,0.8374,0.3892
55.1967,backward_movement,0.6979,0.2254,0.4616,49.48,103.23,0.6979,0.0373
55.2301,guard_position,5.3512,0.0886,2.7199,42.66,75.55,0.7668,5.3512
55.2635,guard_position,2.1603,0.3954,1.2779,65.22,103.4,1.069,2.1603
55.2968,guard_position,1.1999,0.205,0.7025,82.97,89.33,0.415,1.1999
55.3302,forward_movement,0.7322,0.2343,0.4832,107.57,69.16,0.5699,0.7322
55.3636,guard_position,1.0261,0.2864,0.6563,66.39,62.56,1.0261,0.0898
55.397,punch_left,2.2584,0.4168,1.3376,121.29,61.56,2.2584,0.4695
55.4303,guard_position,1.4352,0.661,1.0481,100.49,38.68,0.4191,1.4352
55.4637,guard_position,1.3488,0.5288,0.9388,80.72,0.16,1.3488,0.6943
55.4971,guard_position,1.0649,0.4236,0.7442,60.54,13.16,1.0649,0.4791
55.5304,guard_position,1.1507,0.3202,0.7355,29.46,13.15,1.1507,0.7183
55.5638,forward_movement,0.6909,0.8139,0.7524,3.04,8.76,0.5134,0.6909
55.5972,guard_position,1.2449,0.411,0.828,35.25,27.13,1.2449,0.1359
55.6306,guard_position,1.1741,0.697,0.9356,16.65,0.81,1.1741,0.9255
55.6639,guard_position,1.104,0.1752,0.6396,24.44,32.74,0.4119,1.104
55.6973,kick_low,1.534,1.1858,1.3599,4.96,2.0,1.534,0.2278
55.7307,forward_movement,0.9433,0.1892,0.5663,10.16,7.28,0.9433,0.7403
55.764,kick_low,1.2796,1.6382,1.4589,33.15,10.57,1.2796,1.2169
55.7974,kick_low,0.676,2.6714,1.6737,25.27,41.0,0.676,0.6271
55.8308,kick_low,2.7548,3.6759,3.2153,8.62,42.59,2.7548,1.7815
55.8642,kick_low,1.4553,2.9842,2.2198,16.44,57.24,1.4553,0.8291
55.8975,kick_low,0.4417,1.6475,1.0446,28.11,61.59,0.4417,0.2414
55.9309,forward_movement,0.2521,0.4089,0.3305,21.88,64.02,0.2521,0.1807
55.9643,kick_low,1.3117,1.0662,1.1889,18.98,60.61,1.3117,0.3883
55.9976,guard_position,2.3105,0.359,1.3348,63.58,23.81,2.3105,1.3247
56.031,kick_low,2.6792,2.0421,2.3606,17.76,67.77,2.6792,1.7427
56.0644,guard_position,2.6337,0.3961,1.5149,29.77,74.3,2.6337,0.5274
56.0978,backward_movement,0.6483,0.8893,0.7688,42.33,63.3,0.55,0.6483
56.1311,backward_movement,0.8696,0.6188,0.7442,30.54,51.31,0.8696,0.6509
56.1645,backward_movement,1.0928,0.1876,0.6402,8.83,54.55,1.0928,0.1055
56.1979,guard_position,0.7878,0.4358,0.6118,21.04,63.17,0.7878,0.1765
56.2312,backward_movement,1.0299,0.3499,0.6899,10.44,71.43,1.0299,0.3252
56.2646,backward_movement,1.0151,0.4748,0.7449,0.26,66.48,1.0151,0.3253
56.298,backward_movement,0.5192,0.5086,0.5139,2.02,60.21,0.4474,0.5192
56.3314,backward_movement,0.78,0.2113,0.4957,5.44,51.21,0.343,0.78
56.3647,kick_low,0.3005,2.4983,1.3994,3.86,60.63,0.1568,0.3005
56.3981,backward_movement,0.8279,0.42,0.624,17.27,55.66,0.8279,0.4133
56.4315,kick_low,0.6287,1.9902,1.3094,28.18,41.5,0.6287,0.4045
56.4648,backward_movement,0.7311,0.5169,0.624,8.23,47.55,0.7311,0.1091
56.4982,guard_position,0.3946,0.1274,0.261,2.06,42.79,0.3946,0.1565
56.5316,backward_movement,0.7105,0.5939,0.6522,12.47,66.13,0.399,0.7105
56.565,kick_low,0.1066,2.1055,1.106,10.88,73.09,0.0747,0.1066
56.5983,kick_low,0.4419,1.3337,0.8878,6.42,78.75,0.1095,0.4419
56.6317,forward_movement,0.2207,0.4655,0.3431,7.77,76.37,0.2207,0.1953
56.6651,kick_low,0.5358,1.1291,0.8325,11.74,66.89,0.3073,0.5358
56.6984,forward_movement,0.5713,0.5471,0.5592,10.36,27.67,0.3581,0.5713
56.7318,guard_position,1.2396,0.2851,0.7624,28.46,8.82,0.7585,1.2396
56.7652,backward_movement,0.512,0.1904,0.3512,45.14,28.06,0.512,0.1773
56.7986,punch_right,1.6437,0.1783,0.911,38.91,169.8,0.7772,1.6437
56.8319,forward_movement,0.6379,0.6177,0.6278,8.07,18.96,0.6379,0.6221
56.8653,kick_low,0.5047,1.5104,1.0075,19.46,176.09,0.1193,0.5047
56.8987,kick_low,1.4727,2.5987,2.0357,35.26,177.41,1.4727,0.843
56.932,kick_low,3.3695,1.6038,2.4866,0.67,88.32,2.4513,3.3695
56.9654,punch_right,1.1496,0.513,0.8313,6.66,117.91,0.6201,1.1496
56.9988,guard_position,1.2368,0.596,0.9164,26.85,83.96,0.3987,1.2368
57.0322,guard_position,1.2696,0.1258,0.6977,40.71,101.35,0.465,1.2696
57.0655,backward_movement,0.2563,0.2417,0.249,37.87,117.24,0.2209,0.2563
57.0989,guard_position,1.3749,0.2946,0.8347,43.06,99.56,0.5599,1.3749
57.1323,guard_position,0.75,0.3777,0.5638,38.2,87.65,0.75,0.3731
57.1656,backward_movement,1.0127,0.3947,0.7037,15.02,98.86,1.0127,0.3838
57.199,backward_movement,0.2915,0.2048,0.2481,8.13,98.7,0.2915,0.2862
57.2324,backward_movement,0.3938,0.2851,0.3395,13.92,86.99,0.2206,0.3938
57.2658,backward_movement,0.993,0.4927,0.7428,6.14,81.23,0.993,0.3734
57.2991,guard_position,0.7385,0.0953,0.4169,10.5,63.01,0.7385,0.255
57.3325,forward_movement,0.2852,0.093,0.1891,17.26,50.39,0.2852,0.2509
57.3659,guard_position,1.1133,0.4123,0.7628,5.51,58.42,1.1133,0.1107
57.3992,guard_position,2.0087,0.7285,1.3686,31.66,66.02,2.0087,0.0657
57.4326,guard_position,1.2579,0.4455,0.8517,19.17,33.81,1.2579,0.2671
57.466,kick_low,0.7908,1.0526,0.9217,36.14,34.66,0.7908,0.6599
57.4994,kick_low,0.4425,2.0082,1.2253,32.52,16.94,0.4425,0.3254
57.5327,forward_movement,0.5743,0.6055,0.5899,52.35,48.56,0.4929,0.5743
57.5661,kick_low,4.3387,1.1384,2.7385,32.86,58.27,4.3387,1.3187
57.5995,kick_low,1.4147,2.4091,1.9119,4.76,30.04,1.1205,1.4147
57.6329,backward_movement,0.8114,0.8158,0.8136,13.51,46.76,0.3645,0.8114
57.6662,backward_movement,0.7757,0.5033,0.6395,28.21,82.27,0.283,0.7757
57.6996,backward_movement,0.3893,0.4483,0.4188,47.32,80.28,0.1351,0.3893
57.733,forward_movement,0.6303,0.1818,0.406,56.45,59.07,0.4073,0.6303
57.7663,backward_movement,0.8421,0.1928,0.5174,48.95,45.31,0.5795,0.8421
57.7997,kick_low,0.8746,1.0246,0.9496,37.04,73.13,0.6457,0.8746
57.8331,guard_position,2.5202,0.0644,1.2923,26.9,10.94,0.7133,2.5202
57.8665,backward_movement,0.9222,0.0893,0.5058,6.15,27.78,0.9222,0.8173
57.8998,backward_movement,0.5537,0.2539,0.4038,3.71,74.0,0.5537,0.234
57.9332,forward_movement,0.621,0.3112,0.4661,0.76,75.53,0.621,0.2839
57.9666,backward_movement,0.5253,0.3031,0.4142,26.76,59.72,0.5253,0.2258
57.9999,backward_movement,1.0358,0.1386,0.5872,32.83,56.39,0.2331,1.0358
58.0333,kick_low,0.9424,1.022,0.9822,15.58,74.97,0.9424,0.0751
58.0667,kick_low,0.787,0.963,0.875,12.94,68.0,0.787,0.0648
58.1001,guard_position,1.4243,0.8382,1.1312,7.14,72.4,1.4243,0.4656
58.1334,forward_movement,0.5122,0.2395,0.3759,3.3,42.96,0.3775,0.5122
58.1668,kick_low,0.9327,1.5387,1.2357,2.7,42.8,0.4399,0.9327
58.2002,kick_low,1.6713,1.9525,1.8119,35.78,53.48,1.6713,0.3774
58.2335,forward_movement,0.6954,0.477,0.5862,36.76,24.94,0.173,0.6954
58.2669,guard_position,1.0677,0.1088,0.5883,57.3,35.17,0.7071,1.0677
58.3003,guard_position,1.3948,0.148,0.7714,73.91,1.21,0.7174,1.3948
58.3337,forward_movement,0.8643,0.7323,0.7983,65.09,21.6,0.8021,0.8643
58.367,forward_movement,1.0054,0.1678,0.5866,67.06,27.83,1.0054,0.4995
58.4004,guard_position,1.9437,0.2704,1.107,40.47,5.54,1.9437,0.7984
58.4338,forward_movement,0.5713,0.2541,0.4127,40.33,8.58,0.5713,0.1945
58.4671,kick_low,0.4295,0.9966,0.713,50.83,21.65,0.3764,0.4295
58.5005,kick_low,2.5664,3.0924,2.8294,4.38,11.68,2.5664,0.8973
58.5339,kick_low,0.3978,1.3361,0.867,9.37,32.34,0.1536,0.3978
58.5673,kick_low,0.5191,1.96,1.2395,15.52,20.66,0.1569,0.5191
58.6006,kick_low,1.1226,1.4127,1.2676,0.83,28.24,1.1226,0.8571
58.634,kick_low,0.2684,3.0795,1.674,6.24,35.91,0.0986,0.2684
58.6674,kick_low,0.7718,1.3535,1.0626,7.55,19.55,0.7718,0.1817
58.7007,kick_low,1.3175,1.7273,1.5224,0.02,16.39,0.2796,1.3175
58.7341,kick_low,0.7014,1.4436,1.0725,2.46,15.73,0.7014,0.5183
58.7675,forward_movement,0.869,0.6355,0.7523,14.88,37.28,0.869,0.1081
58.8009,kick_low,2.5242,1.5575,2.0408,101.29,45.89,2.5242,0.1573
58.8342,kick_low,1.9092,1.7708,1.84,2.68,0.43,1.9092,0.5031
58.8676,forward_movement,0.6355,0.2836,0.4596,11.47,26.99,0.6355,0.499
58.901,kick_low,1.393,1.9489,1.671,74.37,12.76,0.8062,1.393
58.9343,kick_low,0.5249,2.2924,1.4086,17.6,6.37,0.3227,0.5249
58.9677,kick_low,0.8185,1.5716,1.1951,19.91,2.55,0.3975,0.8185
59.0011,kick_low,2.1051,0.9112,1.5081,33.89,12.95,2.1051,1.7183
59.0345,kick_low,1.2387,2.3692,1.8039,46.81,32.22,1.2387,0.028
59.0678,guard_position,1.1372,0.2847,0.711,82.01,57.46,1.1372,0.7701
59.1012,guard_position,1.9345,0.374,1.1543,42.43,55.52,1.9345,1.0148
59.1346,guard_position,2.0235,0.4413,1.2324,32.25,16.77,0.3814,2.0235
59.1679,forward_movement,0.7524,0.4123,0.5824,9.96,8.8,0.6059,0.7524
59.2013,guard_position,1.3762,0.0828,0.7295,8.29,11.23,0.192,1.3762
59.2347,backward_movement,0.6447,0.2158,0.4303,10.09,1.98,0.6447,0.3185
59.2681,backward_movement,0.618,0.2731,0.4455,10.94,31.58,0.618,0.509
59.3014,backward_movement,0.3883,0.2564,0.3223,11.93,60.68,0.3496,0.3883
59.3348,guard_position,1.159,0.8318,0.9954,19.32,70.16,1.159,0.2458
59.3682,guard_position,1.4958,0.6113,1.0536,21.14,68.4,1.4958,0.0512
59.4015,kick_low,0.4427,1.1115,0.7771,35.67,63.35,0.4427,0.2284
59.4349,kick_low,0.5613,1.1744,0.8678,53.18,55.25,0.5613,0.2197
59.4683,kick_low,1.2985,2.3115,1.805,48.78,80.64,0.2799,1.2985
59.5017,kick_low,2.0365,2.1203,2.0784,0.07,24.12,2.0365,1.1346
59.535,guard_position,0.2162,0.5852,0.4007,9.14,24.14,0.0601,0.2162
59.5684,backward_movement,0.4712,0.6324,0.5518,22.62,20.57,0.2217,0.4712
59.6018,guard_position,1.1998,0.1952,0.6975,32.22,2.07,0.8788,1.1998
59.6352,forward_movement,0.4408,0.2101,0.3254,37.14,0.6,0.4408,0.4191
59.6685,guard_position,0.2652,0.3971,0.3311,31.73,7.84,0.2652,0.1167
59.7019,backward_movement,0.6125,0.3471,0.4798,26.75,10.67,0.6125,0.0288
59.7353,backward_movement,0.5934,0.7614,0.6774,24.39,24.01,0.4787,0.5934
59.7686,guard_position,3.4427,0.4723,1.9575,59.57,60.58,3.4427,1.3772
59.802,kick_low,2.2932,0.9594,1.6263,4.55,37.38,2.2932,0.5283
59.8354,kick_low,0.479,0.9331,0.706,1.58,45.86,0.479,0.4259
59.8688,backward_movement,0.5705,0.2611,0.4158,1.49,41.7,0.364,0.5705
59.9021,guard_position,1.3577,0.5338,0.9457,0.73,21.61,0.3914,1.3577
59.9355,backward_movement,0.8644,0.327,0.5957,4.43,20.76,0.3527,0.8644
59.9689,kick_low,1.0968,1.4575,1.2771,24.77,12.58,1.0968,0.8458
60.0022,guard_position,3.5603,0.368,1.9641,52.49,8.25,3.5603,1.2639
60.0356,guard_position,5.0794,0.1079,2.5937,40.65,15.85,5.0794,1.0352
60.069,guard_position,1.7294,0.3808,1.0551,33.22,19.21,1.3169,1.7294
60.1024,guard_position,3.6834,0.4166,2.05,3.55,70.06,3.0993,3.6834
60.1357,guard_position,3.6067,0.4449,2.0258,38.68,58.26,3.6067,1.2977
60.1691,guard_position,4.0668,0.4511,2.259,6.07,80.95,4.0668,2.1539
60.2025,backward_movement,0.9555,0.8726,0.914,25.23,66.8,0.9555,0.2711
60.2358,backward_movement,0.428,0.8919,0.6599,37.18,72.87,0.1501,0.428
60.2692,kick_low,1.9782,4.5663,3.2722,51.77,64.56,1.9782,0.4357
60.3026,kick_low,1.5071,2.1415,1.8243,38.23,69.9,1.5071,0.6425
60.336,kick_low,0.5266,4.38,2.4533,8.3,30.15,0.4924,0.5266
60.3693,kick_low,2.4257,3.1919,2.8088,27.62,106.9,0.0826,2.4257
60.4027,guard_position,0.8871,0.3912,0.6392,35.8,95.97,0.4609,0.8871
60.4361,backward_movement,0.7885,0.1495,0.469,38.39,86.72,0.2168,0.7885
60.4694,punch_left,4.247,0.0667,2.1568,116.72,94.05,4.247,0.1644
60.5028,backward_movement,0.5803,0.196,0.3881,139.82,79.65,0.2615,0.5803
60.5362,guard_position,4.042,0.2017,2.1219,29.88,81.1,4.042,0.3577
60.5696,guard_position,0.7515,0.6345,0.693,47.26,76.52,0.7515,0.262
60.6029,guard_position,0.2691,0.1064,0.1878,44.59,81.63,0.2691,0.0773
60.6363,backward_movement,0.7159,0.1894,0.4526,45.74,72.1,0.2157,0.7159
60.6697,kick_low,1.1093,1.3127,1.211,35.88,48.29,0.5043,1.1093
60.703,forward_movement,0.8887,0.1482,0.5185,45.8,31.51,0.8887,0.5224
60.7364,forward_movement,0.5233,0.1486,0.336,31.6,50.63,0.0789,0.5233
60.7698,guard_position,1.4593,0.4478,0.9536,16.45,53.55,0.0694,1.4593
60.8032,guard_position,1.1589,0.3768,0.7678,17.78,83.17,0.2895,1.1589
60.8365,backward_movement,0.3101,0.2625,0.2863,27.18,85.1,0.2468,0.3101
60.8699,forward_movement,0.4197,0.1341,0.2769,30.98,79.9,0.4197,0.102
60.9033,guard_position,0.5063,0.7435,0.6249,29.11,86.57,0.1841,0.5063
60.9366,guard_position,0.513,0.805,0.659,35.42,83.63,0.513,0.499
60.97,kick_low,0.9231,0.9505,0.9368,24.24,86.73,0.2628,0.9231
61.0034,forward_movement,0.3163,0.3836,0.35,28.41,80.48,0.3163,0.0947
61.0368,forward_movement,0.6426,0.1685,0.4056,18.66,72.06,0.295,0.6426
61.0701,backward_movement,0.1417,0.3299,0.2358,29.67,65.98,0.1417,0.085
61.1035,backward_movement,0.4218,0.3943,0.408,43.07,67.46,0.4218,0.2523
61.1369,kick_low,0.4752,1.4275,0.9513,50.36,54.65,0.1778,0.4752
61.1702,kick_low,0.1807,1.3568,0.7687,52.99,52.37,0.1202,0.1807
61.2036,kick_low,0.1585,1.6952,0.9268,54.13,55.58,0.1585,0.0857
61.237,kick_low,0.2038,2.2468,1.2253,44.22,40.66,0.2038,0.0821
61.2704,kick_low,0.4431,1.3797,0.9114,45.16,30.34,0.4431,0.2713
61.3037,kick_low,0.2756,2.3805,1.3281,34.26,19.18,0.2203,0.2756
61.3371,forward_movement,0.528,0.6143,0.5711,33.3,11.46,0.528,0.4638
61.3705,kick_low,1.025,4.2377,2.6313,16.6,6.82,1.025,0.2858
61.4038,guard_position,2.6643,0.8594,1.7619,59.56,15.24,2.6643,1.5667
61.4372,kick_low,6.5159,16.7471,11.6315,104.98,1.89,6.5159,2.4398
61.4706,kick_low,1.8357,1.8924,1.864,119.93,159.93,1.5054,1.8357
61.504,kick_low,2.6703,9.6878,6.1791,169.25,7.03,2.6703,1.5143
61.5373,kick_low,5.4613,5.2503,5.3558,33.47,33.4,5.4613,1.5987
61.5707,kick_low,1.2514,2.2618,1.7566,7.35,64.49,0.694,1.2514
61.6041,kick_low,5.7944,2.1313,3.9628,87.75,121.23,1.3575,5.7944
61.6375,kick_low,1.5005,2.5156,2.008,87.15,89.71,0.8208,1.5005
61.6708,kick_low,2.2351,1.8701,2.0526,55.57,79.21,0.2247,2.2351
61.7042,backward_movement,0.3317,0.8083,0.57,40.79,63.01,0.0757,0.3317
61.7376,kick_low,0.5479,1.0081,0.778,33.71,59.24,0.01,0.5479
61.7709,forward_movement,0.7222,0.6271,0.6746,10.72,72.99,0.7222,0.3922
61.8043,backward_movement,0.3775,0.3999,0.3887,24.16,75.77,0.3775,0.0586
61.8377,backward_movement,0.2765,0.4377,0.3571,36.52,75.03,0.2258,0.2765
61.8711,backward_movement,0.3373,0.62,0.4786,41.34,75.5,0.2994,0.3373
61.9044,guard_position,1.2251,0.6722,0.9487,21.54,73.37,1.2251,0.2492
61.9378,backward_movement,0.3604,0.5508,0.4556,21.83,73.75,0.3604,0.2738
61.9712,backward_movement,0.7906,0.7432,0.7669,22.26,54.69,0.4741,0.7906
62.0045,kick_low,0.7561,1.0204,0.8882,6.24,37.94,0.7561,0.4629
62.0379,forward_movement,0.9385,0.5026,0.7206,18.37,29.82,0.9385,0.3113
62.0713,kick_low,0.2713,1.1676,0.7194,25.81,8.59,0.2713,0.1702
62.1047,kick_low,0.745,0.9142,0.8296,4.6,0.06,0.745,0.2543
62.138,kick_low,2.0356,2.3566,2.1961,44.73,1.47,2.0356,0.3128
62.1714,kick_low,1.7444,2.9198,2.3321,17.91,0.94,1.7444,0.1853
62.2048,forward_movement,1.0785,0.6739,0.8762,2.8,6.33,1.0785,1.0518
62.2381,kick_low,1.0397,3.1597,2.0997,28.58,9.43,1.0397,0.2069
62.2715,kick_low,1.9316,1.5218,1.7267,18.73,27.43,1.9316,0.6746
62.3049,kick_low,1.1215,2.3786,1.75,38.96,2.04,1.1215,0.9454
62.3383,guard_position,1.4516,0.8781,1.1648,39.4,48.28,0.1937,1.4516
62.3716,kick_low,0.87,2.0536,1.4618,13.69,47.62,0.87,0.2245
62.405,kick_low,0.2284,3.6299,1.9292,11.2,52.41,0.0186,0.2284
62.4384,kick_low,1.0588,1.7681,1.4134,3.24,68.54,0.6525,1.0588
62.4717,kick_low,0.7959,1.4407,1.1183,11.65,40.25,0.2718,0.7959
62.5051,kick_low,1.6945,1.1874,1.4409,5.13,38.92,0.0548,1.6945
62.5385,kick_low,0.5081,2.4166,1.4623,4.12,53.62,0.5081,0.2187
62.5719,backward_movement,0.6903,0.3978,0.544,23.07,19.27,0.6903,0.6032
62.6052,kick_low,0.9998,1.2552,1.1275,12.7,41.35,0.3731,0.9998
62.6386,forward_movement,0.5308,0.6928,0.6118,3.13,28.89,0.5308,0.0389
62.672,guard_position,2.6569,0.8417,1.7493,51.76,22.26,2.6569,0.4642
62.7053,guard_position,2.0729,0.2604,1.1667,16.65,9.72,2.0729,1.9306
62.7387,guard_position,2.6773,0.8043,1.7408,46.68,10.06,2.6773,0.5309
62.7721,kick_low,3.462,2.2569,2.8595,3.95,8.12,3.462,1.8006
62.8055,kick_low,1.7051,1.1565,1.4308,11.62,32.94,0.9995,1.7051
62.8388,guard_position,1.1044,0.5927,0.8486,20.39,20.76,1.1044,0.7425
62.8722,guard_position,0.9987,0.7202,0.8595,21.03,88.73,0.3709,0.9987
62.9056,kick_low,0.4369,1.0162,0.7265,37.41,89.66,0.342,0.4369
62.9389,guard_position,0.6596,0.6944,0.677,51.38,88.61,0.6596,0.4121
62.9723,backward_movement,0.8271,0.4975,0.6623,84.45,78.49,0.8271,0.3214
63.0057,backward_movement,0.6752,0.1734,0.4243,55.09,63.99,0.6752,0.4873
63.0391,guard_position,0.6106,0.3431,0.4768,42.01,70.2,0.6106,0.1522
63.0724,backward_movement,0.8013,0.4472,0.6242,33.19,71.98,0.8013,0.2013
63.1058,backward_movement,0.403,0.3481,0.3755,37.66,67.71,0.403,0.1301
63.1392,backward_movement,0.3455,0.2212,0.2834,30.19,58.38,0.3455,0.2814
63.1725,forward_movement,0.7804,0.5426,0.6615,4.46,56.36,0.7804,0.0206
63.2059,forward_movement,0.4083,0.1737,0.291,11.59,49.32,0.4083,0.2516
63.2393,forward_movement,0.6426,0.2727,0.4576,11.21,56.52,0.2413,0.6426
63.2727,forward_movement,0.3147,0.1928,0.2538,21.53,47.3,0.3147,0.1201
63.306,forward_movement,0.9046,0.2833,0.5939,11.28,41.49,0.9046,0.2882
63.3394,kick_low,0.6253,1.7468,1.1861,3.33,33.17,0.6253,0.1952
63.3728,forward_movement,0.3794,0.4815,0.4305,5.8,16.19,0.1294,0.3794
63.4061,kick_low,1.1463,1.0158,1.0811,13.65,20.33,0.9726,1.1463
63.4395,kick_low,0.6041,2.7705,1.6873,18.95,1.98,0.6041,0.3581
63.4729,kick_low,0.2022,1.6236,0.9129,16.25,9.07,0.2022,0.1916
63.5063,kick_low,0.2188,2.2076,1.2132,17.84,6.92,0.1953,0.2188
63.5396,kick_low,0.2719,1.879,1.0754,22.68,18.0,0.2719,0.1956
63.573,guard_position,0.2405,0.2153,0.2279,18.44,12.86,0.2346,0.2405
63.6064,backward_movement,0.3427,0.367,0.3548,13.35,41.35,0.1389,0.3427
63.6397,backward_movement,0.5862,0.124,0.3551,10.76,34.17,0.4038,0.5862
63.6731,backward_movement,0.9219,0.3218,0.6219,11.8,65.47,0.3699,0.9219
63.7065,backward_movement,0.9497,0.3016,0.6257,12.24,61.06,0.1556,0.9497
63.7399,guard_position,1.2644,0.3252,0.7948,33.36,70.4,1.2644,0.2048
63.7732,backward_movement,0.9004,0.6011,0.7508,18.47,78.14,0.9004,0.7105
63.8066,kick_low,0.8687,1.8185,1.3436,24.75,91.91,0.7288,0.8687
63.84,backward_movement,0.716,0.6355,0.6758,18.0,100.03,0.716,0.342
63.8734,backward_movement,0.7874,0.5303,0.6588,19.8,90.51,0.0842,0.7874
63.9067,backward_movement,0.2306,0.0633,0.147,25.42,96.99,0.0697,0.2306
63.9401,guard_position,1.4105,0.3775,0.894,31.8,68.15,0.3105,1.4105
63.9735,guard_position,0.702,0.1454,0.4237,43.71,90.26,0.6017,0.702
64.0068,backward_movement,0.63,0.1422,0.3861,53.07,83.85,0.3151,0.63
64.0402,backward_movement,0.6408,0.6087,0.6247,57.7,87.32,0.3041,0.6408
64.0736,kick_low,2.1092,1.5306,1.8199,2.54,96.9,2.1092,0.3639
64.107,kick_low,0.5293,1.4918,1.0105,11.15,76.62,0.5293,0.2708
64.1403,guard_position,1.7174,0.7204,1.2189,3.07,58.26,0.2978,1.7174
64.1737,kick_low,1.1949,2.8647,2.0298,9.94,56.61,1.1949,0.1975
64.2071,kick_low,2.4591,1.8069,2.133,46.85,22.19,2.4591,0.2027
64.2404,kick_low,1.9355,0.9766,1.456,30.74,22.48,1.9355,0.2302
64.2738,kick_low,1.8704,3.2651,2.5678,0.88,23.37,1.8704,0.7741
64.3072,kick_low,0.6863,4.573,2.6296,0.1,28.42,0.6863,0.3599
64.3406,forward_movement,0.8479,0.8975,0.8727,28.39,59.25,0.8479,0.3526
64.3739,kick_low,0.24,2.6155,1.4277,18.49,10.13,0.24,0.136
64.4073,backward_movement,0.333,0.7091,0.5211,3.13,16.63,0.333,0.0731
64.4407,backward_movement,0.6844,0.6637,0.674,34.75,9.95,0.6844,0.2793
64.474,kick_low,0.8504,1.404,1.1272,1.92,27.12,0.8504,0.2853
64.5074,forward_movement,0.584,0.1206,0.3523,12.97,34.01,0.4799,0.584
64.5408,kick_low,0.4775,1.6679,1.0727,20.8,26.72,0.4687,0.4775
64.5742,kick_low,0.5844,1.2597,0.9221,21.27,32.16,0.2963,0.5844
64.6075,forward_movement,0.8438,0.6799,0.7618,40.94,27.72,0.8438,0.2912
64.6409,kick_low,0.3035,1.009,0.6563,38.55,4.21,0.3035,0.3027
64.6743,forward_movement,0.8367,0.8071,0.8219,55.19,12.01,0.8367,0.4225
64.7076,guard_position,1.5023,0.295,0.8986,24.04,42.74,1.5023,0.4409
64.741,kick_low,1.4574,1.9336,1.6955,20.79,14.59,0.0661,1.4574
64.7744,kick_low,1.9706,1.2562,1.6134,53.82,68.28,1.3326,1.9706
64.8078,kick_low,1.2677,1.1232,1.1955,79.89,116.34,1.2677,1.0942
64.8411,kick_low,3.1621,1.1843,2.1732,25.59,159.88,3.1621,1.3365
64.8745,kick_low,2.4952,4.2851,3.3902,39.79,179.55,0.3405,2.4952
64.9079,kick_low,0.8007,1.5059,1.1533,51.71,178.62,0.8007,0.1655
64.9412,kick_low,1.0563,1.5154,1.2859,40.66,157.94,0.2212,1.0563
64.9746,guard_position,4.0615,0.5409,2.3012,97.08,59.61,2.3043,4.0615
65.008,kick_low,0.744,2.5005,1.6223,87.61,135.96,0.744,0.5177
65.0414,kick_low,3.017,1.2438,2.1304,24.22,120.94,3.017,0.4674
65.0747,punch_left,3.3879,0.3815,1.8847,116.02,72.62,3.3879,1.1064
