timestamp,action_type,hand_speed,leg_speed,movement_intensity,l_elbow_angle,r_elbow_angle,l_hand_speed,r_hand_speed
31.4027,forward_movement,0.2836,0.4491,0.3664,62.46,90.74,0.2836,0.2131
31.4361,guard_position,0.359,0.2205,0.2897,79.88,87.08,0.359,0.0971
31.4695,forward_movement,0.5313,0.1537,0.3425,80.41,82.47,0.3194,0.5313
31.5028,forward_movement,0.9055,0.1346,0.5201,80.64,79.38,0.0989,0.9055
31.5362,kick_low,1.01,3.9761,2.4931,80.49,80.56,0.1896,1.01
31.5696,kick_low,1.7723,1.2136,1.4929,80.15,76.24,0.1645,1.7723
31.603,kick_low,0.1931,6.8167,3.5049,79.42,59.57,0.033,0.1931
31.6363,kick_low,0.2243,6.3375,3.2809,78.54,64.7,0.2243,0.1682
31.6697,kick_low,2.4202,1.7061,2.0632,73.4,137.72,0.16,2.4202
31.7031,kick_low,0.9024,2.2266,1.5645,76.57,143.56,0.3312,0.9024
31.7364,kick_low,1.299,1.4547,1.3769,75.4,147.33,0.1826,1.299
31.7698,kick_low,2.3422,1.5913,1.9668,75.63,79.22,0.0745,2.3422
31.8032,kick_low,0.8712,4.366,2.6186,78.21,96.21,0.1834,0.8712
31.8366,kick_low,0.9514,3.0043,1.9778,79.16,72.59,0.1134,0.9514
31.8699,backward_movement,0.5155,0.6257,0.5706,81.98,83.83,0.01,0.5155
31.9033,kick_low,2.2863,3.8486,3.0674,84.93,136.15,0.0886,2.2863
31.9367,kick_low,2.8051,0.9661,1.8856,82.56,83.91,0.2488,2.8051
31.97,guard_position,0.0985,0.7292,0.4139,80.83,84.6,0.0835,0.0985
32.0034,backward_movement,0.2571,0.3371,0.2971,79.46,89.37,0.1762,0.2571
32.0368,kick_low,2.4978,2.3335,2.4156,81.08,140.99,0.0502,2.4978
32.0702,kick_low,1.5047,1.8334,1.669,83.95,104.92,0.2029,1.5047
32.1035,kick_low,2.3998,2.0922,2.246,71.7,134.21,0.161,2.3998
32.1369,guard_position,1.8536,0.4647,1.1591,81.45,87.03,0.3492,1.8536
32.1703,kick_low,1.9639,1.0664,1.5151,85.14,87.94,0.2341,1.9639
32.2036,kick_low,0.2254,1.2161,0.7207,86.84,88.42,0.1449,0.2254
32.237,backward_movement,0.5638,0.7443,0.6541,85.44,93.19,0.4658,0.5638
32.2704,punch_right,2.0716,0.3665,1.219,86.44,137.01,0.0796,2.0716
32.3038,kick_low,0.4283,3.7434,2.0858,78.77,109.81,0.2797,0.4283
32.3371,kick_low,0.9919,4.5042,2.7481,81.73,111.68,0.2145,0.9919
32.3705,kick_low,2.2682,1.2359,1.7521,85.44,84.97,0.2441,2.2682
32.4039,kick_low,0.5589,5.9757,3.2673,83.14,87.24,0.5589,0.1317
32.4373,kick_low,0.3765,5.8594,3.118,78.77,90.35,0.3765,0.1876
32.4706,backward_movement,0.5314,0.3204,0.4259,70.35,92.21,0.1591,0.5314
32.504,backward_movement,0.7991,0.6488,0.7239,65.76,98.1,0.168,0.7991
32.5374,kick_low,0.4103,1.0954,0.7529,65.35,89.43,0.1919,0.4103
32.5707,backward_movement,0.2287,0.6526,0.4407,62.92,95.23,0.2287,0.0423
32.6041,kick_low,0.4168,1.0543,0.7356,61.49,89.48,0.4168,0.3918
32.6375,kick_low,0.6852,4.3204,2.5028,66.17,82.87,0.6852,0.1533
32.6709,forward_movement,0.1405,0.6305,0.3855,66.14,75.49,0.1017,0.1405
32.7042,kick_low,0.035,3.6769,1.856,64.24,78.04,0.0251,0.035
32.7376,kick_low,0.258,1.4023,0.8301,67.59,77.39,0.117,0.258
32.771,kick_low,0.398,1.1719,0.785,66.7,85.07,0.398,0.2334
32.8043,kick_low,0.3837,2.469,1.4264,69.0,88.49,0.3428,0.3837
32.8377,kick_low,0.1581,5.0622,2.6101,65.79,88.7,0.0323,0.1581
32.8711,backward_movement,0.2059,0.3324,0.2691,85.02,91.55,0.2059,0.0879
32.9045,forward_movement,0.7083,0.4491,0.5787,83.77,96.95,0.4326,0.7083
32.9378,kick_low,0.1514,4.7458,2.4486,71.79,93.19,0.0836,0.1514
32.9712,kick_low,0.2107,1.1226,0.6666,64.55,89.95,0.2107,0.0317
33.0046,kick_low,0.4409,4.5023,2.4716,58.26,99.6,0.0744,0.4409
33.0379,kick_low,0.9689,4.773,2.871,53.57,111.48,0.1257,0.9689
33.0713,guard_position,0.2035,0.2203,0.2119,54.75,104.47,0.1661,0.2035
33.1047,kick_low,0.639,5.9735,3.3063,63.59,100.09,0.1019,0.639
33.1381,guard_position,0.5737,0.7303,0.652,70.15,86.87,0.0724,0.5737
33.1714,kick_low,0.3178,4.7234,2.5206,66.56,93.02,0.3178,0.2135
33.2048,kick_low,0.96,5.5437,3.2519,69.32,85.72,0.444,0.96
33.2382,kick_low,0.75,1.0,0.875,63.42,87.19,0.75,0.5478
33.2715,kick_low,0.6687,4.6433,2.656,69.92,73.68,0.6687,0.3764
33.3049,backward_movement,0.4622,0.4079,0.4351,64.39,71.97,0.4622,0.287
33.3383,kick_low,1.6522,6.5322,4.0922,61.64,105.81,0.1402,1.6522
33.3383,guard_position,0.0,0.0,0.0,75.71,79.73,0.0,0.0
33.3717,kick_low,0.9929,0.9776,0.9852,45.83,116.63,0.3865,0.9929
33.405,backward_movement,0.8072,0.7101,0.7586,77.15,99.73,0.3814,0.8072
33.4384,guard_position,0.4187,0.241,0.3298,77.96,83.76,0.3788,0.4187
33.4718,punch_right,1.828,0.5919,1.2099,77.33,122.64,0.0211,1.828
33.5051,guard_position,2.3661,0.8253,1.5957,75.28,75.55,0.0249,2.3661
33.5385,forward_movement,0.3573,0.8144,0.5858,66.23,79.4,0.2429,0.3573
33.5719,forward_movement,0.7089,0.8026,0.7558,71.0,67.57,0.088,0.7089
33.6053,kick_low,1.1837,2.9752,2.0794,71.48,57.73,0.2895,1.1837
33.6386,kick_low,0.6717,1.97,1.3209,62.73,89.43,0.2354,0.6717
33.672,backward_movement,0.1825,0.8235,0.503,66.27,81.29,0.1825,0.1685
33.7054,forward_movement,0.2228,0.6247,0.4237,67.48,72.76,0.2228,0.0878
33.7387,forward_movement,0.2482,0.4854,0.3668,65.91,75.14,0.2482,0.1903
33.7721,forward_movement,0.3108,0.3449,0.3278,67.35,76.44,0.3108,0.1455
33.8055,kick_low,0.3832,2.5857,1.4844,70.37,82.86,0.3832,0.2023
33.8389,kick_low,0.4557,3.1727,1.8142,71.15,81.1,0.4557,0.2528
33.8722,kick_low,0.3344,2.8331,1.5838,69.07,82.7,0.3344,0.1987
33.9056,kick_low,0.8225,4.7066,2.7646,70.72,83.91,0.2546,0.8225
33.939,forward_movement,0.6241,0.4711,0.5476,69.99,88.07,0.3521,0.6241
33.9723,forward_movement,0.334,0.4905,0.4122,65.94,81.83,0.1858,0.334
34.0057,backward_movement,0.2008,0.2324,0.2166,72.07,86.18,0.2008,0.1041
34.0391,kick_low,0.3032,5.0155,2.6594,68.55,88.72,0.0548,0.3032
34.0725,kick_low,0.2128,4.3926,2.3027,70.24,81.82,0.0719,0.2128
34.1058,forward_movement,0.499,0.8505,0.6748,72.23,76.96,0.0969,0.499
34.1392,kick_low,0.2659,1.9227,1.0943,67.66,84.4,0.2659,0.2233
34.1726,kick_low,0.6934,3.8168,2.2551,66.31,84.99,0.5954,0.6934
34.2059,kick_low,2.2339,1.6028,1.9184,74.49,95.01,0.6282,2.2339
34.2393,kick_low,1.0425,1.3068,1.1746,74.28,76.16,0.2823,1.0425
34.2727,kick_low,0.6124,4.8963,2.7544,83.88,44.25,0.1876,0.6124
34.2727,kick_low,5.6932,4.2513,4.9723,146.41,98.65,5.6932,2.6302
34.3061,kick_low,1.0858,2.2044,1.6451,80.62,41.43,0.38,1.0858
34.3061,kick_low,2.6786,6.2872,4.4829,137.11,120.31,1.8231,2.6786
34.3394,kick_low,4.386,5.7771,5.0815,144.25,171.42,2.8887,4.386
34.3394,kick_low,2.1931,11.0815,6.6373,128.71,150.04,2.1931,1.8982
34.3728,kick_low,3.7307,2.9318,3.3312,17.33,20.84,1.8183,3.7307
34.3728,guard_position,0.0,0.0,0.0,180.0,180.0,0.0,0.0
34.4062,kick_low,2.3225,2.7114,2.5169,68.16,89.69,2.3225,2.293
34.4395,kick_low,7.0272,13.4085,10.2179,86.59,93.71,7.0272,6.0758
34.4729,forward_movement,0.9566,0.8041,0.8804,69.84,93.49,0.9566,0.3215
34.4729,kick_low,0.5866,1.3763,0.9814,86.67,115.24,0.5655,0.5866
34.5063,forward_movement,0.5898,0.4313,0.5105,84.65,87.79,0.5898,0.4114
34.5063,kick_low,1.0435,4.8248,2.9341,93.52,99.98,0.4372,1.0435
34.5397,kick_low,0.5405,1.124,0.8322,77.85,70.17,0.5405,0.1696
34.573,kick_low,0.5259,3.1375,1.8317,69.01,52.44,0.4349,0.5259
34.6064,kick_low,0.8835,3.4482,2.1659,41.61,73.41,0.3642,0.8835
34.6398,backward_movement,0.3442,0.828,0.5861,42.58,61.29,0.2804,0.3442
34.6732,forward_movement,0.5934,0.6677,0.6305,42.47,70.83,0.1273,0.5934
34.7065,forward_movement,0.6446,0.7433,0.694,54.69,75.75,0.6446,0.3733
34.7399,forward_movement,0.2359,0.3352,0.2855,54.24,69.41,0.2281,0.2359
34.7733,backward_movement,0.1873,0.2884,0.2379,55.13,51.36,0.0672,0.1873
34.8066,guard_position,1.2938,0.2852,0.7895,61.53,64.59,0.3259,1.2938
34.84,backward_movement,0.3718,0.2905,0.3312,70.29,70.79,0.0876,0.3718
34.8734,guard_position,0.5428,0.3572,0.45,75.74,80.15,0.187,0.5428
34.9068,kick_low,0.5496,3.4848,2.0172,78.32,81.67,0.0591,0.5496
34.9401,kick_low,0.177,2.7721,1.4746,81.45,80.85,0.1475,0.177
34.9735,kick_low,0.485,3.0572,1.7711,74.23,86.83,0.1549,0.485
35.0069,kick_low,0.249,2.3761,1.3126,73.13,78.34,0.1408,0.249
35.0402,kick_low,1.221,3.2769,2.249,67.69,72.8,0.2098,1.221
35.0736,kick_low,0.3098,2.8788,1.5943,70.84,73.26,0.0796,0.3098
35.107,backward_movement,0.9078,0.3964,0.6521,71.82,92.12,0.21,0.9078
35.1404,backward_movement,0.3308,0.2369,0.2838,68.42,79.72,0.3308,0.2228
35.1737,kick_low,0.5508,2.8296,1.6902,69.26,69.56,0.0721,0.5508
35.2071,kick_low,0.1242,3.8779,2.0011,72.77,77.73,0.1242,0.0737
35.2405,kick_low,0.3545,5.832,3.0932,70.95,77.21,0.1415,0.3545
35.2738,kick_low,0.3039,3.9111,2.1075,69.59,88.5,0.3039,0.2193
35.3072,kick_low,0.8241,1.6509,1.2375,68.36,86.03,0.0692,0.8241
35.3406,forward_movement,0.1763,0.2061,0.1912,70.26,88.08,0.011,0.1763
35.374,kick_low,0.4049,5.1891,2.797,66.65,93.3,0.148,0.4049
35.4073,kick_low,0.0678,3.3234,1.6956,66.29,87.89,0.0678,0.022
35.4407,kick_low,0.0862,2.9426,1.5144,65.63,90.1,0.0862,0.0387
35.4741,kick_low,0.3505,1.8822,1.1163,60.88,84.26,0.0387,0.3505
35.5074,forward_movement,0.2201,0.6643,0.4422,61.58,94.81,0.2201,0.1707
35.5408,forward_movement,0.539,0.1264,0.3327,66.88,96.43,0.21,0.539
35.5742,guard_position,1.1948,0.3141,0.7544,64.76,91.43,0.0753,1.1948
35.6076,kick_low,0.5516,6.06,3.3058,66.54,90.83,0.1539,0.5516
35.6409,kick_low,0.7191,1.4075,1.0633,62.81,97.98,0.4566,0.7191
35.6743,kick_low,0.6624,1.763,1.2127,56.77,88.22,0.4608,0.6624
35.7077,kick_low,0.714,1.8414,1.2777,43.01,93.66,0.6356,0.714
35.7077,guard_position,0.0,0.0,0.0,66.06,122.16,0.0,0.0
35.741,kick_low,1.7325,1.3314,1.532,65.15,70.24,1.7325,0.9619
35.741,guard_position,1.1032,0.577,0.8401,57.4,96.37,0.6398,1.1032
35.7744,kick_low,0.9207,10.4614,5.691,57.72,69.51,0.9207,0.4538
35.7744,kick_low,0.7851,2.0617,1.4234,68.8,99.58,0.3308,0.7851
35.8078,kick_low,1.8642,2.5828,2.2235,63.01,70.15,0.2252,1.8642
35.8412,kick_low,1.428,1.3497,1.3888,66.69,29.97,0.4253,1.428
35.8745,kick_low,1.0768,2.6794,1.8781,74.11,77.08,0.5958,1.0768
35.9079,guard_position,1.8696,0.8878,1.3787,73.81,82.27,0.1657,1.8696
35.9413,guard_position,0.3461,0.743,0.5445,68.73,77.21,0.29,0.3461
35.9746,kick_low,0.5553,1.6002,1.0778,74.02,86.99,0.2878,0.5553
36.008,kick_low,0.1223,1.0666,0.5944,72.55,90.96,0.1223,0.0122
36.0414,kick_low,0.3335,1.2455,0.7895,72.25,86.58,0.3335,0.1677
36.0748,kick_low,0.5873,4.4253,2.5063,61.59,82.03,0.2766,0.5873
36.1081,forward_movement,0.9753,0.4555,0.7154,64.23,89.6,0.2218,0.9753
36.1415,kick_low,0.384,1.0874,0.7357,64.13,86.72,0.2368,0.384
36.1749,forward_movement,0.3381,0.3866,0.3623,64.32,89.57,0.266,0.3381
36.2082,forward_movement,0.3498,0.3174,0.3336,69.42,89.03,0.3498,0.3414
36.2416,guard_position,0.1958,0.232,0.2139,73.47,93.3,0.1958,0.1482
36.275,backward_movement,0.3026,0.0894,0.196,77.16,87.36,0.2001,0.3026
36.3084,backward_movement,0.2234,0.0761,0.1497,77.57,78.78,0.2234,0.2092
36.3417,kick_low,0.5632,6.5709,3.5671,74.43,82.67,0.2998,0.5632
36.3751,kick_low,0.2895,6.7748,3.5322,67.88,85.25,0.0948,0.2895
36.4085,kick_low,0.56,6.5421,3.5511,68.28,79.81,0.0611,0.56
36.4418,kick_low,0.8569,2.7427,1.7998,70.73,86.45,0.1344,0.8569
36.4752,kick_low,1.0066,7.3062,4.1564,68.85,72.3,0.1269,1.0066
36.5086,kick_low,0.8828,3.2548,2.0688,73.48,64.65,0.2372,0.8828
36.542,kick_low,1.3359,3.5952,2.4655,78.91,98.71,0.0534,1.3359
36.5753,forward_movement,0.3821,0.0976,0.2399,71.99,97.53,0.3821,0.1263
36.6087,backward_movement,0.22,0.6719,0.4459,67.58,91.82,0.1691,0.22
36.6421,guard_position,0.2206,0.5747,0.3976,62.55,85.03,0.1207,0.2206
36.6755,forward_movement,0.2245,0.1087,0.1666,61.33,83.5,0.2245,0.0987
36.7088,guard_position,0.186,0.1817,0.1839,59.7,84.63,0.1716,0.186
36.7422,kick_low,0.067,2.1002,1.0836,62.44,87.82,0.0612,0.067
36.7756,kick_low,0.3653,2.0512,1.2082,62.61,91.37,0.0424,0.3653
36.8089,backward_movement,0.2335,0.4266,0.33,63.0,89.68,0.2335,0.1328
36.8423,backward_movement,0.1924,0.1588,0.1756,63.54,94.05,0.182,0.1924
36.8757,forward_movement,0.2768,0.1794,0.2281,68.68,95.25,0.2768,0.0049
36.9091,forward_movement,0.4373,0.595,0.5161,62.77,92.84,0.3131,0.4373
36.9424,guard_position,0.2256,0.3648,0.2952,62.16,90.01,0.103,0.2256
36.9758,backward_movement,0.2285,0.4463,0.3374,63.54,96.41,0.2285,0.2112
37.0092,kick_low,0.2443,1.1779,0.7111,59.12,96.22,0.1358,0.2443
37.0425,kick_low,0.1573,0.9185,0.5379,58.21,93.43,0.0505,0.1573
37.0759,forward_movement,0.2898,0.0675,0.1787,61.73,91.22,0.2898,0.0904
37.1093,guard_position,0.3964,0.4312,0.4138,65.11,101.18,0.2161,0.3964
37.1427,forward_movement,0.4591,0.6866,0.5728,66.8,97.34,0.2101,0.4591
37.176,forward_movement,0.4026,0.5229,0.4627,69.54,95.17,0.234,0.4026
37.2094,kick_low,0.2987,6.815,3.5569,72.47,89.12,0.2987,0.1805
37.2428,kick_low,0.3826,6.878,3.6303,74.64,96.62,0.3148,0.3826
37.2761,forward_movement,0.6784,0.421,0.5497,81.09,99.94,0.6348,0.6784
37.3095,guard_position,1.4869,0.2206,0.8537,87.82,91.32,0.7804,1.4869
37.3429,guard_position,1.4384,0.3979,0.9182,79.56,81.32,0.3872,1.4384
37.3763,forward_movement,1.046,0.708,0.877,66.77,79.28,0.518,1.046
37.4096,kick_low,1.2927,7.5148,4.4037,71.1,62.04,0.228,1.2927
37.443,kick_low,1.3145,1.3873,1.3509,88.93,123.4,0.2631,1.3145
37.4764,kick_low,3.8013,8.2394,6.0204,94.16,106.09,0.4635,3.8013
37.5097,kick_low,2.9878,8.045,5.5164,72.66,97.95,1.5231,2.9878
37.5431,kick_low,3.665,1.3531,2.509,88.51,90.48,0.3194,3.665
37.5765,kick_low,0.9676,7.3515,4.1595,72.91,54.61,0.9676,0.7052
37.6099,kick_low,4.7582,7.6535,6.2059,84.0,140.32,0.188,4.7582
37.6432,kick_low,1.9043,7.3616,4.633,67.16,124.77,0.1432,1.9043
37.6766,kick_low,1.8736,7.9191,4.8963,84.24,103.55,0.3761,1.8736
37.71,guard_position,1.4246,0.8461,1.1354,92.41,94.38,0.741,1.4246
37.7433,kick_low,0.6333,3.2194,1.9263,84.55,92.61,0.5923,0.6333
37.7767,kick_low,0.5447,1.7918,1.1683,82.55,89.23,0.3751,0.5447
37.8101,kick_low,0.541,1.3897,0.9653,79.09,86.42,0.541,0.527
37.8435,backward_movement,0.442,0.2548,0.3484,78.38,91.2,0.442,0.2186
37.8768,kick_low,1.322,2.3342,1.8281,76.09,87.53,0.521,1.322
37.9102,kick_low,0.5458,5.5793,3.0625,74.78,88.34,0.4694,0.5458
37.9436,backward_movement,0.3996,0.2084,0.304,75.57,87.41,0.3298,0.3996
37.9769,kick_low,1.3364,2.0663,1.7014,69.21,85.66,0.6848,1.3364
38.0103,backward_movement,1.033,0.5047,0.7688,64.93,81.93,0.3822,1.033
38.0437,backward_movement,0.5883,0.5339,0.5611,64.14,86.06,0.2257,0.5883
38.0771,kick_low,0.3492,1.322,0.8356,65.8,79.6,0.3492,0.1799
38.1104,forward_movement,0.2875,0.6967,0.4921,61.69,79.59,0.2875,0.2471
38.1438,forward_movement,0.2779,0.8624,0.5701,63.1,73.93,0.2779,0.2134
38.1772,kick_low,0.0808,2.0512,1.066,66.09,71.48,0.0636,0.0808
38.2105,guard_position,0.2818,0.5215,0.4016,58.82,68.07,0.1162,0.2818
38.2439,kick_low,0.581,1.2392,0.9101,64.37,69.03,0.581,0.1504
38.2773,kick_low,0.3266,2.0646,1.1956,69.54,75.09,0.1814,0.3266
38.3107,kick_low,0.4723,1.2202,0.8463,66.71,75.77,0.1967,0.4723
38.344,guard_position,0.7791,0.4404,0.6097,61.01,86.15,0.3083,0.7791
38.3774,guard_position,1.2458,0.396,0.8209,61.28,89.44,0.4618,1.2458
38.4108,forward_movement,0.505,0.4852,0.4951,64.95,71.82,0.0135,0.505
38.4441,kick_low,0.9636,0.9903,0.977,76.74,87.77,0.2396,0.9636
38.4775,guard_position,1.4798,0.3635,0.9217,72.68,79.07,0.2014,1.4798
38.5109,kick_low,0.473,0.9516,0.7123,72.46,81.84,0.1836,0.473
38.5443,forward_movement,0.7207,0.6772,0.699,76.36,78.58,0.171,0.7207
38.5776,forward_movement,0.6496,0.5463,0.5979,78.52,75.81,0.3101,0.6496
38.611,kick_low,0.3399,1.53,0.935,75.12,79.41,0.3399,0.235
38.6444,kick_low,0.3057,1.2732,0.7894,72.14,82.2,0.3057,0.3054
38.6778,guard_position,0.2745,0.8649,0.5697,70.17,83.86,0.2745,0.1722
38.7111,guard_position,0.2315,0.1891,0.2103,70.33,87.41,0.2315,0.0523
38.7445,forward_movement,0.4011,0.2752,0.3382,64.49,96.18,0.2334,0.4011
38.7779,forward_movement,0.4573,0.1846,0.321,60.69,91.43,0.1201,0.4573
38.8112,backward_movement,0.3232,0.1326,0.2279,60.12,92.2,0.2108,0.3232
38.8446,guard_position,0.0888,0.1314,0.1101,60.38,96.12,0.0888,0.0471
38.878,guard_position,0.2904,0.1696,0.23,60.61,96.49,0.1225,0.2904
38.9114,backward_movement,0.1939,0.1741,0.184,62.11,92.04,0.0615,0.1939
38.9447,guard_position,0.3157,0.3444,0.33,61.12,85.19,0.1427,0.3157
38.9781,forward_movement,0.4979,0.0862,0.2921,60.94,93.21,0.3019,0.4979
39.0115,backward_movement,0.3959,0.1505,0.2732,67.08,91.36,0.3947,0.3959
39.0448,forward_movement,0.2112,0.1255,0.1683,67.81,88.49,0.0522,0.2112
39.0782,guard_position,0.2288,0.3082,0.2685,66.6,87.42,0.1023,0.2288
39.1116,forward_movement,0.2462,0.2045,0.2254,67.79,87.93,0.1059,0.2462
39.145,kick_low,0.2477,1.815,1.0313,70.08,87.29,0.1936,0.2477
39.1783,kick_low,0.0896,1.7641,0.9269,68.94,87.09,0.0896,0.0782
39.2117,kick_low,0.1722,5.3416,2.7569,70.83,83.16,0.1722,0.1354
39.2451,kick_low,0.3278,4.9784,2.6531,67.71,85.92,0.0402,0.3278
39.2784,guard_position,0.1044,0.4953,0.2998,67.73,81.47,0.1044,0.0987
39.3118,forward_movement,0.2106,0.2962,0.2534,68.85,78.22,0.0882,0.2106
39.3452,forward_movement,0.2389,0.1426,0.1907,71.14,77.93,0.1202,0.2389
39.3786,kick_low,2.072,5.6257,3.8488,75.64,89.52,0.2504,2.072
39.4119,forward_movement,0.3233,0.605,0.4641,77.84,84.93,0.2112,0.3233
39.4453,kick_low,0.4737,3.5532,2.0134,79.25,91.1,0.2657,0.4737
39.4787,kick_low,0.5803,3.1833,1.8818,78.81,70.8,0.1661,0.5803
39.512,kick_low,1.3736,4.3094,2.8415,81.33,77.09,0.3065,1.3736
39.5454,forward_movement,0.7526,0.6773,0.7149,82.37,79.93,0.1486,0.7526
39.5788,kick_low,0.2722,1.4772,0.8747,78.6,96.34,0.2722,0.2374
39.6122,kick_low,0.5928,1.7649,1.1789,84.59,97.01,0.5928,0.5472
39.6455,kick_low,0.1367,1.4871,0.8119,86.14,91.31,0.1058,0.1367
39.6789,kick_low,2.5128,1.5208,2.0168,86.49,146.55,0.2425,2.5128
39.7123,guard_position,4.4439,0.8004,2.6222,97.55,89.91,0.911,4.4439
39.7456,guard_position,1.1483,0.3651,0.7567,99.23,90.92,1.1483,0.1637
39.779,guard_position,1.5157,0.371,0.9433,94.48,34.48,0.6328,1.5157
39.8124,kick_low,0.4427,3.4406,1.9416,86.78,43.05,0.4427,0.2783
39.8458,kick_low,0.736,2.3416,1.5388,88.25,82.45,0.1975,0.736
39.8791,guard_position,2.2604,0.8767,1.5685,93.35,91.48,0.2026,2.2604
39.9125,guard_position,1.0353,0.3843,0.7098,79.8,95.43,0.4931,1.0353
39.9459,forward_movement,0.6844,0.4157,0.55,83.16,114.11,0.516,0.6844
39.9792,backward_movement,0.2448,0.1772,0.211,86.7,126.51,0.2448,0.2198
40.0126,kick_low,1.3389,1.9839,1.6614,84.03,120.63,0.1072,1.3389
40.046,kick_low,1.8697,2.1348,2.0022,81.41,85.38,0.1619,1.8697
40.0794,guard_position,1.6165,0.5919,1.1042,82.47,104.98,0.0498,1.6165
40.1127,kick_low,0.9691,2.6796,1.8243,81.46,81.2,0.0762,0.9691
40.1461,kick_low,0.3537,1.3967,0.8752,79.48,80.21,0.08,0.3537
40.1795,kick_low,0.7811,0.9618,0.8715,77.23,80.63,0.415,0.7811
40.2128,forward_movement,0.5669,0.2025,0.3847,74.74,57.36,0.3806,0.5669
40.2462,kick_low,0.7441,1.809,1.2765,72.07,54.62,0.4395,0.7441
40.2796,kick_low,1.1047,2.7804,1.9425,76.15,83.93,0.1112,1.1047
40.313,backward_movement,0.5754,0.7153,0.6453,77.43,82.48,0.5754,0.1532
40.3463,backward_movement,0.4288,0.3488,0.3888,71.84,82.39,0.2822,0.4288
40.3797,backward_movement,0.3494,0.394,0.3717,72.24,93.66,0.291,0.3494
40.4131,backward_movement,0.5227,0.3483,0.4355,72.58,89.78,0.2928,0.5227
40.4464,backward_movement,0.4483,0.2486,0.3485,75.87,55.97,0.4338,0.4483
40.4798,backward_movement,0.251,0.1642,0.2076,69.99,89.87,0.251,0.2284
40.5132,backward_movement,0.4661,0.2397,0.3529,75.68,92.62,0.4661,0.4554
40.5466,backward_movement,0.2476,0.0967,0.1722,65.75,96.84,0.1505,0.2476
40.5799,backward_movement,0.2081,0.157,0.1826,63.93,88.16,0.2081,0.1034
40.6133,backward_movement,0.3484,0.1879,0.2682,68.62,87.79,0.3484,0.2534
40.6467,guard_position,0.2246,0.2335,0.229,62.27,92.01,0.2246,0.2166
40.68,backward_movement,0.3532,0.1791,0.2662,54.12,97.07,0.1276,0.3532
40.7134,guard_position,0.7905,0.1228,0.4566,55.13,104.41,0.1548,0.7905
40.7468,backward_movement,0.4845,0.0643,0.2744,59.8,95.07,0.1442,0.4845
40.7802,forward_movement,0.4948,0.0597,0.2773,60.3,98.49,0.059,0.4948
40.8135,forward_movement,0.4817,0.178,0.3298,62.1,94.03,0.1828,0.4817
40.8469,forward_movement,0.1564,0.1361,0.1462,63.24,103.39,0.0859,0.1564
40.8803,forward_movement,0.489,0.0963,0.2927,71.19,99.18,0.3901,0.489
40.9137,backward_movement,0.7234,0.0487,0.3861,72.02,94.47,0.1188,0.7234
40.947,guard_position,0.9095,0.0702,0.4899,72.82,88.43,0.2889,0.9095
40.9804,forward_movement,0.4096,0.0584,0.234,79.38,85.31,0.4096,0.3611
41.0138,guard_position,0.5762,0.0753,0.3258,83.96,91.0,0.5762,0.3748
41.0471,punch_right,2.6793,0.2886,1.4839,92.32,150.31,0.7654,2.6793
41.0805,punch_right,1.4877,0.1861,0.8369,96.29,121.4,0.7805,1.4877
41.1139,forward_movement,0.9339,0.1107,0.5223,115.68,131.14,0.9339,0.7909
41.1473,kick_low,1.1744,2.9049,2.0397,134.01,127.38,1.1744,0.4127
41.1806,kick_low,0.6042,1.4807,1.0424,143.95,128.62,0.6042,0.4393
41.214,punch_right,3.6095,0.8835,2.2465,157.54,121.8,0.4692,3.6095
41.2474,kick_low,1.4527,2.1346,1.7937,163.83,155.82,0.5048,1.4527
41.2807,kick_low,4.3117,5.6404,4.9761,168.22,174.62,0.2831,4.3117
41.3141,kick_low,0.4728,5.317,2.8949,167.68,168.41,0.0464,0.4728
41.3475,kick_low,2.3973,1.2007,1.799,162.24,158.04,0.2018,2.3973
41.3809,punch_right,1.5756,0.2965,0.9361,148.41,145.92,0.6669,1.5756
41.4142,forward_movement,0.9323,0.2701,0.6012,139.89,154.35,0.9323,0.8872
41.4476,punch_right,6.0133,0.2834,3.1483,124.97,112.82,0.6546,6.0133
41.481,guard_position,1.7777,0.164,0.9708,113.42,97.47,0.9633,1.7777
41.5143,guard_position,1.68,0.2578,0.9689,98.6,77.24,0.8992,1.68
41.5477,guard_position,1.1772,0.2299,0.7035,88.2,89.81,1.058,1.1772
41.5811,guard_position,1.5424,0.396,0.9692,81.87,97.33,0.4744,1.5424
41.6145,backward_movement,0.3558,0.193,0.2744,79.25,101.9,0.3558,0.0497
41.6478,backward_movement,0.8087,0.1694,0.4891,83.98,99.19,0.0932,0.8087
41.6812,punch_right,1.8557,0.578,1.2169,92.84,106.4,0.2445,1.8557
41.7146,backward_movement,0.9912,0.5195,0.7554,91.52,105.59,0.9912,0.3611
41.7479,guard_position,0.5782,0.1854,0.3818,76.79,103.09,0.5782,0.1183
41.7813,kick_low,0.1912,1.795,0.9931,69.22,105.98,0.0411,0.1912
41.7813,guard_position,0.0,0.0,0.0,108.66,165.74,0.0,0.0
41.8147,kick_low,1.3713,5.1797,3.2755,74.64,49.46,0.5534,1.3713
41.8481,kick_low,1.2442,6.9204,4.0823,39.51,161.57,1.2442,1.1081
41.8814,guard_position,1.372,0.3289,0.8505,85.57,158.34,1.372,0.2613
41.9148,forward_movement,0.2839,0.148,0.216,82.24,155.37,0.2839,0.2195
